attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,item_name
1.419,-1.464,-0.699,0.282,0.603,0.298,0.047,-0.436,1.561,0.773,1.176,-0.421,-2.328,1.02,0.356,0.183,-0.567,-0.348,-0.599,0.045,Item_2229
-1.136,0.763,2.037,-0.598,-1.593,-0.102,0.315,0.453,1.603,0.816,-1.812,-1.236,0.406,-0.454,1.515,-0.937,0.961,-0.649,0.262,-0.828,Item_2230
0.559,1.073,0.253,1.909,-0.72,0.098,0.846,-0.95,0.062,0.664,0.929,1.142,-0.869,0.288,-1.315,-0.724,-0.174,1.144,0.528,0.04,Item_2231
0.449,0.521,0.369,-0.575,-0.957,-0.223,-0.794,0.621,1.529,0.564,-1.81,-0.633,0.018,-1.435,0.031,0.469,1.409,1.819,-1.192,-0.117,Item_2232
-0.104,-0.713,0.099,-0.08,0.614,1.357,0.132,-0.49,-1.026,2.042,0.907,0.4,-0.166,1.612,-0.16,-1.712,0.265,-1.228,0.269,1.344,Item_2233
-1.673,-0.9,0.865,-0.499,0.415,0.417,0.89,-0.647,-2.552,0.397,-1.569,0.935,-0.042,-0.296,0.691,-1.742,-0.2,0.448,0.253,-0.489,Item_2234
-0.479,1.543,0.913,-0.664,1.348,0.755,0.488,0.527,-1.146,1.505,0.952,0.245,0.244,-0.091,-0.569,0.535,-0.795,0.151,0.097,0.385,Item_2235
0.941,0.403,0.694,-1.94,0.46,0.075,0.372,-0.529,1.151,0.25,-0.745,-0.568,0.903,-0.085,-0.005,-0.198,1.011,0.482,-1.187,-0.976,Item_2236
0.005,-0.643,-2.161,-0.745,-0.279,-0.4,0.721,-2.235,-0.772,0.796,-0.668,-1.211,-0.681,0.446,-0.253,-0.725,0.482,0.375,-1.263,0.095,Item_2237
-1.299,1.17,1.231,-0.288,1.065,-0.756,-0.14,-0.585,-0.025,0.066,-0.003,-0.09,0.127,1.255,-2.011,1.921,-0.351,-0.078,1.329,0.607,Item_2238
0.535,1.246,-0.165,0.919,-1.26,0.418,0.562,1.146,0.708,0.204,-0.318,-0.329,-0.32,-1.298,1.743,0.999,0.255,0.815,0.753,-0.993,Item_2239
0.637,1.27,-0.678,-1.534,-1.162,-0.096,-1.22,-0.172,-0.655,-0.001,-0.51,-0.036,0.603,-0.958,0.281,-0.852,-0.006,-0.082,0.356,0.185,Item_2240
1.239,-0.026,-0.628,0.93,0.331,0.884,-0.12,-1.309,2.244,-0.603,-1.161,0.717,-0.945,-0.392,0.125,-0.143,-0.363,1.59,-0.111,-0.899,Item_2241
0.977,-0.723,-0.109,-0.905,0.211,0.04,-0.029,0.15,0.818,0.703,-1.039,-0.675,0.924,-0.783,0.492,0.839,-1.642,-0.406,0.815,-0.147,Item_2242
-0.404,0.831,1.104,-0.678,1.767,-1.784,-1.507,-0.454,-0.335,-0.289,-0.535,-0.726,-0.22,-0.59,0.682,0.031,-0.221,-0.072,1.114,-0.483,Item_2243
-1.273,-0.977,-0.233,0.482,0.88,1.649,0.739,-0.883,-0.203,-2.164,-0.312,-0.605,-2.313,2.108,-0.378,-2.107,-0.274,1.651,1.907,0.058,Item_2244
0.096,1.226,-0.151,0.46,0.84,-1.076,1.537,-0.88,-0.634,0.1,0.94,0.677,-0.049,0.284,1.073,0.008,-0.812,-0.603,0.909,-0.811,Item_2245
-1.568,-0.304,-0.075,0.86,-1.458,0.346,1.151,-0.817,0.082,-2.151,0.873,0.796,-0.02,-1.327,0.667,-0.245,-2.78,0.778,1.164,1.339,Item_2246
-1.277,-1.917,-0.41,0.518,-0.943,-1.591,0.725,-0.345,0.623,0.016,-0.166,-0.064,-0.358,-0.459,-1.101,0.483,1.248,-0.5,1.866,0.377,Item_2247
0.258,0.655,0.975,-0.455,0.555,1.047,-0.379,0.005,-0.767,-0.493,-0.35,-0.904,-0.063,0.331,0.428,-0.808,-0.606,0.851,-0.609,0.824,Item_2248
-0.732,0.377,0.752,-2.65,0.868,1.304,-0.309,0.346,-0.839,0.363,2.461,-2.197,-0.501,0.797,1.262,-1.382,-0.638,-0.58,-0.653,-0.116,Item_2249
-1.429,-0.255,-0.936,-0.069,-0.705,-0.169,-1.036,0.953,-0.326,0.014,-0.146,0.007,0.002,0.805,-0.286,-0.72,0.042,-0.613,-0.075,-1.052,Item_2250
1.05,-0.781,1.199,-0.061,0.856,-0.767,-1.967,-1.649,2.503,-0.598,1.096,-1.298,0.179,0.348,2.836,-0.318,-0.711,0.351,-0.925,0.41,Item_2251
-0.053,-0.754,0.494,0.108,0.76,1.652,-0.502,-0.412,-1.346,0.521,-0.645,0.346,1.165,-0.684,-0.474,1.015,0.707,0.601,-0.391,-1.436,Item_2252
-0.712,-1.009,0.582,0.285,-0.599,-0.428,0.476,-0.319,-0.581,1.979,-0.55,0.669,0.393,-1.523,-0.679,0.819,-0.131,-1.465,0.394,-0.582,Item_2253
0.436,2.688,0.382,0.612,-0.254,-1.12,1.024,-0.606,-0.229,1.793,-0.338,1.215,0.387,-0.553,0.341,-0.716,0.905,1.247,0.049,1.342,Item_2254
0.16,0.915,2.951,2.475,-0.183,0.294,-1.054,0.799,0.389,-0.774,1.187,-0.266,-0.521,0.399,-0.465,-0.032,1.746,-0.615,0.675,-0.583,Item_2255
-0.973,-0.082,2.684,0.782,0.462,-0.525,-0.385,-1.483,1.795,0.269,0.182,0.204,2.09,0.3,-0.193,1.799,-0.13,-1.692,-1.527,-0.192,Item_2256
0.292,0.822,-0.918,-0.225,-0.81,1.114,1.282,1.958,0.352,1.865,-0.693,0.216,-1.061,0.573,0.285,-2.454,1.11,0.855,-0.556,0.281,Item_2257
-1.494,-0.77,1.669,-1.154,0.01,-1.396,0.338,0.563,0.724,0.468,1.427,-0.554,-1.058,-0.587,-1.346,0.079,-0.14,0.478,-1.616,-0.013,Item_2258
1.214,0.572,-1.896,-0.012,-0.733,0.013,-0.381,1.739,0.086,0.317,-0.044,0.474,-0.217,0.774,-0.392,1.376,0.496,-0.153,0.842,0.493,Item_2259
0.827,0.086,-0.241,0.135,-0.5,0.979,1.469,0.579,1.418,1.127,-0.268,0.836,-1.283,0.186,-1.182,-0.11,-1.44,1.094,-0.395,0.906,Item_2260
-0.076,-1.844,-0.484,-0.531,-0.015,1.508,1.674,-0.231,-1.26,-0.744,0.48,-0.108,-1.575,-0.504,1.312,0.292,0.047,-0.389,-0.46,0.544,Item_2261
0.142,0.771,0.547,0.02,0.384,-0.593,-0.048,1.341,0.011,-0.217,0.21,-1.166,0.221,1.696,-0.809,0.267,-0.023,-0.049,-0.067,0.714,Item_2262
-1.098,0.689,0.069,-1.763,0.38,0.114,-0.872,0.161,-1.316,-0.685,0.037,-1.686,-1.151,-1.002,0.079,0.441,-0.893,-0.949,0.138,0.111,Item_2263
-0.7,1.829,0.184,-0.17,-0.386,1.009,0.545,-1.738,-0.696,-0.447,-0.012,0.627,-1.07,-0.079,1.699,0.029,-0.694,-1.334,-0.487,-1.079,Item_2264
-0.395,0.542,0.037,-0.48,-1.791,0.832,-0.352,0.108,-0.912,-0.409,-0.58,-1.334,-0.908,-0.015,0.299,-0.684,-1.203,-0.356,0.78,-0.939,Item_2265
0.013,-0.66,1.129,-0.507,0.662,1.015,1.541,-1.353,-1.398,1.165,1.001,-0.617,-3.237,0.081,-1.517,-0.828,0.181,0.316,1.581,-0.373,Item_2266
-0.976,0.917,0.377,-0.363,0.032,-0.378,0.692,1.688,-0.725,0.421,-1.53,-1.073,0.563,-0.07,-1.109,0.009,0.879,-1.447,1.747,0.573,Item_2267
0.593,-0.001,1.747,0.962,-0.368,0.757,-0.733,-0.28,1.467,0.388,0.662,1.17,0.548,-0.811,1.661,0.516,0.587,0.056,1.111,1.915,Item_2268
-0.375,1.065,0.034,-1.998,-1.404,0.424,1.01,0.609,0.769,2.59,0.528,-0.265,-0.127,1.635,-1.269,1.238,0.016,-0.832,-1.45,1.481,Item_2269
-0.857,0.062,-0.975,1.966,0.098,-1.346,-0.429,1.393,-0.977,-0.361,1.187,0.342,-1.219,0.223,-0.153,0.052,0.947,0.241,-0.093,-0.142,Item_2270
1.077,-0.72,-2.168,-0.225,0.378,-0.416,-0.525,-0.364,-0.025,-1.298,0.661,-2.662,0.54,0.313,0.497,-1.928,0.293,-0.543,1.602,0.362,Item_2271
-1.177,-1.691,-0.615,0.812,1.152,0.181,0.08,-0.332,-0.021,1.216,-0.347,0.659,-0.528,1.013,0.579,0.972,1.882,-2.582,0.754,0.469,Item_2272
0.447,0.241,0.24,0.336,0.906,0.826,-0.025,-0.187,0.02,-0.413,1.78,-1.271,0.75,0.744,-0.53,0.296,1.263,-0.33,1.312,1.118,Item_2273
-0.71,-1.108,0.165,-1.24,-2.905,-0.489,2.174,-0.447,0.38,0.7,-0.041,-0.334,1.229,0.04,-0.091,0.797,-1.03,-1.263,-1.625,0.568,Item_2274
-0.164,0.826,0.051,-1.371,-0.356,0.897,-0.262,1.187,-0.454,0.719,-1.783,-0.226,-0.387,-1.398,1.112,-0.64,-0.743,1.301,0.161,0.78,Item_2275
-1.703,-0.799,2.086,0.854,-1.073,0.225,-0.996,1.394,-2.27,0.275,0.26,-1.113,-0.273,0.376,-1.778,-1.28,-0.155,-0.833,-0.463,-0.02,Item_2276
-0.91,-0.027,0.298,0.779,-1.246,-0.628,0.589,-1.482,0.106,0.028,-2.587,-0.494,0.331,-0.212,-0.474,0.156,0.989,0.538,-0.756,-1.459,Item_2277
0.519,-1.178,-0.528,0.201,1.147,1.286,0.061,-0.509,-1.201,1.959,-0.29,0.678,0.197,-0.496,-0.538,-1.383,1.122,-0.121,1.43,-0.449,Item_2278
-0.298,-1.133,-0.311,-1.24,0.403,0.108,1.475,-1.458,1.216,-0.978,0.344,-1.145,0.203,-2.511,-0.671,0.106,1.755,-2.128,-0.002,-0.519,Item_2279
-1.916,-1.125,-0.471,0.467,0.088,-1.312,-1.834,0.418,-0.195,1.611,-0.353,1.143,0.544,0.822,0.432,0.454,-2.292,-0.237,-0.664,1.271,Item_2280
-1.002,-0.28,0.801,0.301,0.167,1.109,0.26,-0.545,-1.296,0.487,-0.77,-0.241,1.078,-0.221,-0.444,-0.28,-0.253,-0.991,1.677,-0.549,Item_2281
0.784,-1.018,0.55,0.169,0.025,0.175,0.416,-0.227,-0.177,0.577,-1.142,-1.296,0.179,-2.01,-1.683,1.805,1.549,-0.571,0.999,1.034,Item_2282
0.471,-0.079,0.626,0.798,0.642,-1.549,2.033,2.403,-1.909,0.511,2.046,1.002,1.013,-1.439,0.791,0.239,0.78,-1.036,-1.071,-0.143,Item_2283
-0.379,-0.157,-0.48,-0.201,-0.666,-0.048,-1.424,0.514,0.261,-1.262,1.326,-0.827,1.189,0.329,1.001,0.176,0.567,0.99,1.907,1.075,Item_2284
0.448,-1.349,-2.416,-0.13,-0.714,-0.678,-0.082,0.663,-0.621,0.895,0.033,0.038,1.875,0.178,-0.054,0.524,1.797,-0.047,0.44,-0.108,Item_2285
-0.103,-0.49,-0.56,1.696,-0.554,-1.541,0.125,1.018,1.243,-1.194,1.113,2.059,-0.684,-0.174,-1.232,1.854,-1.492,-0.4,0.785,-0.684,Item_2286
-0.989,-0.052,2.39,-0.256,-0.207,-1.116,0.385,0.884,-0.606,0.536,-0.599,-1.894,0.457,2.074,-1.196,0.179,1.31,-0.102,-1.427,0.045,Item_2287
1.49,-0.507,0.232,-1.054,-0.099,0.387,0.126,-0.431,0.443,0.669,0.736,-0.293,-0.621,1.963,0.138,-0.257,-1.477,-0.932,-0.642,0.439,Item_2288
-0.356,0.015,-1.433,1.404,-0.737,0.235,-0.531,-0.318,-0.794,0.296,-0.98,0.314,-0.119,0.63,0.729,-0.318,0.366,-0.448,1.316,-0.359,Item_2289
-0.202,-0.469,-0.733,2.034,0.486,0.068,-0.476,1.113,-0.546,0.121,2.203,-0.957,0.54,0.289,0.528,-0.285,-0.592,0.226,-0.456,-2.332,Item_2290
-0.824,-0.317,-1.078,0.151,-0.758,-0.043,2.168,1.227,0.591,1.809,-0.073,-0.062,-1.056,1.278,1.957,0.907,1.423,-2.737,2.34,-0.104,Item_2291
2.356,1.732,0.772,-0.343,0.158,-1.91,0.931,-2.555,-0.299,1.543,0.721,-1.53,-1.34,-0.597,0.078,0.877,0.604,-1.059,0.619,0.725,Item_2292
0.489,2.478,0.726,0.968,1.876,0.85,-0.551,1.243,-0.401,-0.983,-0.897,1.231,0.62,1.061,0.625,0.189,0.318,0.591,-0.602,-1.29,Item_2293
-0.485,0.544,-0.648,2.13,0.441,0.119,-0.606,0.916,-1.212,0.316,-0.436,0.121,0.486,-1.146,-1.671,-0.932,0.879,0.373,-0.403,1.968,Item_2294
1.285,1.043,-0.724,1.032,0.341,-0.722,-0.104,-1.038,-0.713,-1.144,0.957,-0.071,-0.942,0.517,0.002,1.051,0.133,-1.437,-0.497,-1.157,Item_2295
0.563,1.084,-1.544,-0.124,1.153,-1.559,-0.435,-0.0,1.067,0.545,0.749,0.602,-0.373,1.643,-0.671,-2.778,-1.801,-0.117,-0.332,-0.536,Item_2296
0.15,1.2,0.454,0.649,-1.08,-0.519,0.7,0.108,0.477,0.614,0.166,1.582,-0.532,-0.819,-1.765,0.749,-0.57,1.266,0.248,-0.339,Item_2297
-1.055,0.847,-0.054,0.268,0.604,0.266,-0.85,0.521,0.82,0.36,0.632,0.726,-0.396,-0.434,2.227,1.326,-0.048,0.683,-0.938,-0.599,Item_2298
-1.247,0.286,0.297,1.084,-0.212,1.067,0.653,2.459,1.667,1.492,0.836,-0.894,0.293,2.248,0.507,-0.822,0.336,-0.99,-0.856,0.413,Item_2299
0.74,-0.798,-0.56,-1.426,-0.129,-1.946,-0.299,0.08,-1.756,-1.007,-0.06,-0.197,-0.15,0.288,-1.672,0.709,-0.319,-0.596,-1.865,-0.268,Item_2300
0.512,0.142,0.171,-0.339,-0.061,-1.107,-0.005,-0.491,-1.125,0.755,-1.575,0.524,0.587,-0.527,1.03,-0.548,-0.611,-1.2,-0.008,-0.959,Item_2301
-0.792,-0.065,-0.024,1.256,0.931,0.551,-0.147,-0.404,-0.027,-0.556,-0.701,-0.079,-0.878,-0.817,0.955,-1.38,-1.04,1.273,-0.392,1.376,Item_2302
-1.167,0.074,0.772,-0.906,1.674,-0.39,0.509,-0.678,1.492,0.303,2.097,1.179,0.837,-0.955,0.084,-0.317,0.026,0.148,-0.901,-0.157,Item_2303
-0.096,-1.01,0.8,0.222,0.813,0.487,-1.714,-0.833,1.653,0.785,-1.622,0.47,-0.832,-2.096,1.657,0.075,0.217,-1.257,-1.153,-1.592,Item_2304
1.417,-1.643,1.617,-0.987,-1.228,-0.055,-0.684,0.097,-0.877,-0.313,-0.758,0.861,0.513,0.248,1.054,0.263,0.179,-0.12,-0.716,-0.714,Item_2305
0.147,1.018,0.57,0.565,-1.106,0.523,-0.399,0.176,0.552,-1.156,0.157,0.236,0.999,-0.517,-0.061,0.17,-0.517,-0.535,-0.574,-0.128,Item_2306
1.747,-0.092,0.488,0.032,-0.308,-0.024,0.769,-0.053,-0.161,-0.235,-0.993,1.04,-0.447,1.469,0.245,1.406,-0.2,-0.733,1.043,-0.561,Item_2307
1.286,0.579,1.464,-0.976,0.957,-0.743,-2.396,0.896,-0.006,0.962,0.092,0.021,1.498,0.118,-0.476,-0.088,0.158,-2.845,0.491,1.359,Item_2308
-0.049,-0.421,0.388,1.744,0.469,0.214,-0.391,-1.069,0.023,0.042,-1.932,-0.727,1.159,-0.258,-2.456,1.601,-0.892,-0.47,1.062,-0.742,Item_2309
-1.97,0.218,0.797,-0.469,-0.123,-1.18,-0.995,-0.322,0.649,0.098,1.02,1.654,0.887,-1.59,-0.284,0.877,-0.12,-1.619,-0.552,-2.272,Item_2310
-0.277,-0.685,-0.361,1.181,-1.331,-0.718,-1.142,1.071,1.131,0.36,0.308,-1.2,0.199,-1.122,0.041,-0.343,-0.594,0.028,0.677,1.775,Item_2311
0.551,2.278,0.201,1.784,0.436,0.24,-0.168,0.299,0.432,-1.417,0.7,-1.484,0.701,0.599,1.421,-0.862,-0.987,1.107,-1.075,-1.173,Item_2312
0.209,-0.047,0.155,0.538,0.543,-0.078,0.048,-0.067,0.035,-1.387,0.756,1.049,0.637,0.561,-0.991,-1.415,0.831,0.029,0.17,0.214,Item_2313
0.257,0.647,-0.095,-1.905,0.688,0.578,-1.295,-1.166,0.883,1.119,-2.664,0.441,-0.221,0.074,0.131,-0.762,0.653,-0.688,0.747,0.969,Item_2314
-0.872,-0.848,0.114,1.504,-0.593,-0.403,0.321,0.657,0.527,0.032,-0.306,0.332,-3.201,1.869,-0.186,0.182,2.099,-0.741,2.332,0.74,Item_2315
0.447,0.644,-0.841,-1.649,-1.18,1.087,-0.936,-1.654,-0.079,0.575,0.039,0.606,1.155,0.571,-0.154,-0.544,0.771,0.275,-0.861,1.302,Item_2316
0.262,0.653,-0.392,1.131,-1.585,1.675,-1.939,-1.377,0.252,-0.531,-0.328,-0.531,-0.783,0.317,-0.049,0.885,0.08,-0.417,0.774,-1.832,Item_2317
-2.582,-1.588,-0.344,0.391,-2.671,-0.012,-0.355,0.137,-1.908,2.615,0.033,-1.217,0.129,1.495,-1.287,-1.495,-0.118,-0.033,0.709,1.475,Item_2318
0.78,-1.388,-1.071,-0.798,0.778,0.607,1.262,0.558,-0.627,-0.197,-1.461,0.628,-0.626,1.224,0.6,1.938,0.42,0.401,-0.183,-0.385,Item_2319
-0.259,0.999,-1.349,0.063,-1.666,0.373,-0.459,0.504,-0.742,-0.257,0.632,0.126,1.543,-0.482,-0.568,1.237,-0.367,-0.413,0.383,-0.164,Item_2320
-0.312,-0.693,1.362,-0.151,-0.562,-0.297,0.355,1.461,-0.169,-0.863,1.919,0.136,-0.106,0.072,-1.245,-0.045,0.76,1.22,-0.358,0.188,Item_2321
1.238,0.038,0.719,0.424,-0.664,-0.916,1.059,-2.675,-0.669,-1.395,1.061,1.365,-0.724,2.765,1.377,0.197,1.5,-0.642,-0.277,0.463,Item_2322
-0.692,-1.284,-0.938,-0.197,0.469,-0.338,-1.64,0.47,1.273,-0.66,1.663,0.869,-1.054,-0.648,-0.313,-0.185,-2.438,-0.753,-0.554,1.891,Item_2323
0.227,-0.798,-0.439,0.425,-0.378,-0.585,-0.553,0.48,-1.382,-1.087,-0.928,-1.104,-0.824,0.897,1.036,0.272,0.215,-0.67,-2.081,0.144,Item_2324
0.298,-0.674,-1.076,-1.273,0.168,0.082,1.195,-0.805,-0.288,0.017,-0.55,0.839,1.238,-1.106,-0.458,1.325,0.323,0.117,0.341,0.656,Item_2325
0.389,0.214,0.01,1.348,-0.266,0.001,1.552,0.326,-0.067,0.631,0.227,-0.739,0.245,-0.809,1.827,0.239,-0.938,-0.393,0.76,-1.091,Item_2326
2.72,-1.455,0.926,-0.487,-0.809,0.538,-0.454,1.592,-1.401,0.562,-0.275,0.296,0.514,-1.732,0.234,1.089,0.466,-0.369,-1.414,0.508,Item_2327
1.876,0.662,1.158,0.933,-0.393,0.09,0.869,-1.58,0.652,1.259,-0.051,0.814,-0.554,0.038,-0.273,0.46,-0.105,-1.676,-0.718,1.943,Item_2328
0.568,-2.098,1.208,-1.153,0.893,1.292,0.102,-0.997,-0.715,0.629,-1.135,-0.582,0.513,-0.651,1.421,-1.038,-3.288,-0.778,0.31,0.863,Item_2329
-0.408,-0.277,-0.031,1.742,0.379,-0.493,2.052,0.011,-2.075,-1.387,0.558,-1.777,0.498,-0.78,1.178,0.168,-1.637,0.914,1.364,-1.277,Item_2330
-0.803,0.502,0.682,2.353,0.891,2.401,0.019,0.384,-0.568,-0.523,0.147,-0.583,-2.564,-0.667,1.077,0.073,0.078,-0.763,0.333,1.659,Item_2331
1.401,0.366,-0.854,1.767,1.059,-1.481,-1.757,-1.425,-0.494,0.902,0.878,0.341,-0.14,2.371,0.034,-0.087,-0.508,2.212,0.721,-1.034,Item_2332
-1.153,-1.68,-0.097,-1.498,-1.168,1.068,0.891,1.491,-1.47,-1.002,-0.629,1.64,0.063,1.822,0.627,-0.112,0.574,-1.729,-2.054,0.259,Item_2333
0.014,1.934,-1.379,0.372,0.695,0.343,1.099,-0.632,0.832,0.562,1.166,-0.511,-1.186,-0.629,-1.063,-0.565,-0.334,-0.911,0.008,-1.179,Item_2334
-0.073,-0.495,-0.121,0.393,-0.418,-0.778,-0.655,1.023,1.276,-0.515,-0.155,-1.704,-0.182,-1.452,-0.488,1.077,-1.502,-0.902,-0.897,-1.669,Item_2335
0.863,0.277,1.809,-0.995,-1.772,0.941,-0.361,-0.467,1.478,0.17,0.904,-0.623,-0.725,-0.365,0.67,0.051,0.468,-2.603,-1.882,-2.154,Item_2336
-0.379,-1.398,1.69,-0.021,0.217,-1.09,-1.121,1.551,1.782,0.416,-2.032,-0.425,0.313,-0.228,-2.12,1.85,-0.835,-1.341,-0.031,1.184,Item_2337
0.513,-1.316,-1.481,-2.192,-0.292,-0.473,0.514,-0.686,0.974,0.655,-0.729,0.391,1.329,-0.961,-0.213,-0.233,-0.358,0.802,0.881,0.407,Item_2338
0.359,-0.562,0.331,-1.285,2.479,1.35,0.957,0.408,0.409,-1.69,-1.259,-1.134,0.058,-0.282,0.811,-0.966,1.027,-0.82,-0.418,0.895,Item_2339
0.505,-1.251,1.064,0.089,-2.142,-0.843,-0.41,-1.169,1.343,-0.375,0.46,0.207,0.706,1.673,0.676,1.743,0.702,0.132,0.321,-2.625,Item_2340
-0.455,-0.144,0.438,-0.026,0.334,-1.323,-1.581,-1.183,1.571,-1.268,-0.789,0.105,-1.592,-0.872,0.677,-0.438,1.683,-1.699,-0.346,-0.438,Item_2341
-0.009,-1.227,-0.58,0.789,-0.269,-1.07,2.08,0.049,0.613,0.764,-0.071,-0.79,0.199,-0.7,0.372,-0.164,1.029,-1.142,0.719,0.614,Item_2342
-0.239,0.73,0.419,0.667,0.604,0.05,-0.596,-0.608,-0.215,0.843,0.632,1.006,1.106,-0.217,1.962,-0.104,-0.494,0.333,0.484,-0.742,Item_2343
-0.159,-0.447,0.142,0.796,-0.266,0.573,-1.389,0.89,-0.453,-0.471,0.4,0.453,-0.112,-0.889,-0.48,0.095,0.49,-0.823,-0.64,0.263,Item_2344
-0.083,0.146,-2.614,-0.295,0.853,-0.616,0.487,-1.209,-1.563,0.418,-0.054,-0.336,0.846,-0.312,-0.633,-0.741,-0.952,0.467,-0.312,1.143,Item_2345
-2.952,0.923,0.36,-0.091,-1.291,-1.66,0.751,0.242,0.223,-0.102,0.85,-0.586,-0.336,-0.177,-0.214,1.337,-1.254,-1.955,-1.454,0.684,Item_2346
-0.101,-1.599,0.1,-0.324,0.559,0.794,2.518,-1.182,-1.863,0.589,0.987,-1.276,-1.275,0.344,1.714,-0.877,0.087,-1.899,-0.199,-0.114,Item_2347
1.468,-0.707,0.686,-0.772,0.09,2.077,1.793,1.961,0.398,-0.21,0.285,0.466,0.389,-0.711,-0.752,-0.596,1.07,1.179,3.183,0.426,Item_2348
-0.788,-0.479,-0.158,1.506,0.733,-1.347,-0.057,-1.471,0.592,-0.707,-0.611,-1.879,0.757,1.209,-0.693,-0.162,-0.479,-0.218,-0.82,-1.1,Item_2349
1.369,-2.64,0.504,0.283,1.654,-0.236,-0.371,-0.808,0.356,-0.708,-1.129,-0.737,-0.947,-1.006,0.085,-0.195,0.55,0.147,-1.203,-2.123,Item_2350
-1.056,0.764,0.741,0.985,0.838,1.087,0.406,1.803,0.294,1.999,-0.626,-0.652,-0.192,-0.037,-0.321,0.54,-0.102,-0.607,-0.396,1.218,Item_2351
0.317,-1.676,1.511,0.434,0.639,0.929,0.981,-0.919,-1.07,2.396,-0.698,0.379,1.631,-0.444,-0.36,0.926,0.213,0.495,-0.08,-0.526,Item_2352
-0.333,1.194,-0.296,0.429,-0.969,2.04,0.319,0.34,0.926,-0.481,1.194,-1.516,-0.614,-0.801,-1.881,-0.529,-0.052,-1.09,-1.234,0.041,Item_2353
-0.08,-0.266,-1.266,-0.395,-0.666,0.086,-0.559,-0.039,-1.311,-1.397,0.558,0.765,-0.393,0.028,-0.45,1.097,-0.203,-0.499,0.966,-0.774,Item_2354
0.157,-1.048,0.665,0.815,-1.289,-1.445,0.289,1.941,0.884,-0.212,-0.854,-1.216,0.717,0.923,-0.631,-0.247,0.047,1.813,0.065,-0.981,Item_2355
-1.157,-0.911,1.264,0.513,-0.345,-2.925,-0.853,0.344,0.352,0.343,-1.347,0.177,-0.976,0.002,-0.768,1.07,0.337,-0.143,1.38,-0.372,Item_2356
-1.415,1.056,0.252,-0.319,-0.644,0.511,0.814,-0.767,0.565,0.251,-0.829,0.004,-0.547,1.24,-0.649,1.509,0.131,-1.746,-2.173,-0.209,Item_2357
1.334,1.231,0.166,-0.737,-0.417,0.207,1.087,0.569,0.968,0.644,0.939,-2.261,-0.893,-1.105,-1.2,0.006,-1.447,-0.944,-0.099,-1.604,Item_2358
-0.486,0.639,-1.225,0.796,-0.806,0.272,-1.106,0.453,-0.304,0.466,-0.545,0.556,0.847,0.12,-0.48,-0.234,-1.264,0.203,0.623,1.566,Item_2359
1.308,-0.977,0.212,-0.133,1.218,-0.709,0.878,-0.987,-0.106,-0.885,-1.965,-0.904,-0.258,1.426,-1.087,-0.606,-1.44,1.155,-0.46,-0.338,Item_2360
-0.348,-1.951,-1.467,-0.952,0.616,-2.499,0.541,0.343,-1.815,-0.317,1.164,-1.071,-0.552,2.761,0.326,-0.258,-0.477,0.373,0.685,-2.156,Item_2361
-2.234,-0.998,-0.154,0.076,-1.703,-0.205,-0.072,-0.85,-0.534,-0.727,0.464,0.007,-1.142,0.955,-1.367,-1.713,-0.245,-0.25,0.073,-1.181,Item_2362
0.893,1.715,-0.022,0.316,-2.115,-0.435,-0.696,-0.858,-0.658,-0.558,-1.455,-0.487,-1.042,0.788,0.33,0.332,0.977,-0.826,0.27,1.07,Item_2363
-0.896,-2.029,-0.691,0.957,-0.953,-0.465,-0.78,-0.19,-1.049,-1.483,-0.441,-0.27,1.116,0.066,-1.172,-0.732,0.713,-0.424,-1.093,0.082,Item_2364
-0.79,0.478,0.363,-1.147,1.785,-0.123,-2.664,0.381,-2.598,1.04,0.057,-0.146,-0.085,0.502,-0.565,-0.095,0.033,-2.966,0.509,0.678,Item_2365
0.367,0.297,1.511,-0.129,-0.095,-0.737,-1.999,0.373,-0.629,-2.01,-0.16,-0.188,-0.315,0.051,-1.646,0.907,0.349,1.158,-0.64,0.345,Item_2366
-1.954,-0.918,-1.457,0.175,-1.189,-0.522,-0.089,-0.492,-1.401,1.561,0.03,1.57,-1.117,-0.461,0.002,1.447,1.563,-0.519,-0.815,-0.09,Item_2367
1.115,0.051,0.233,1.106,0.945,0.983,0.622,1.352,-1.215,2.249,1.06,-0.16,1.11,-0.347,0.475,0.592,0.862,-0.46,0.883,-0.442,Item_2368
0.731,-0.018,-1.824,-0.737,0.848,-0.304,1.214,-1.213,0.696,-0.048,-0.247,-1.178,0.21,-1.009,-0.636,-0.141,-0.366,1.028,-2.59,-0.178,Item_2369
-0.363,-0.009,-0.544,1.024,-0.258,0.133,0.892,0.052,-1.269,-0.427,-0.124,-1.647,-0.712,-0.068,2.012,0.371,0.158,1.691,0.588,0.729,Item_2370
-0.407,-1.265,0.262,1.822,1.513,0.658,-0.687,-1.551,-0.822,0.218,-0.471,1.002,-1.489,-0.129,-0.767,0.991,0.543,-0.831,0.854,-1.623,Item_2371
-1.786,-0.885,-1.983,-0.113,-0.081,-0.406,0.539,-0.723,-1.298,-0.797,-1.22,-0.612,0.596,-1.756,-0.34,0.958,1.072,-0.682,2.213,-1.052,Item_2372
