ID,Title (en),Title (de),Title (fr),Level,Country,Country code,Canton,Municipality,Date,Institution,No votes,Yes votes,Empty votes,Invalid votes,Total electorate,Citizens abroad,Result,Committee name,Theme 1,Theme 2,Theme 3,Vote trigger,Vote Result status,Official status,Legal act type,Vote trigger actor,Vote trigger state level,Vote trigger number,Vote trigger time,Vote object,Author of the vote object,Counter proposal,Action,Vote venue,Hierarchy of the legal norm,Degree of revision,Turnout quorum,Decision quorum,Referendum text options,Institutional precondition,Institutional precondition decision,Institutional precondition decision actor,Special topics,Excluded topics
5bbbf82d92a21351232e382d,,Teilrevision des Strassengesetzes des Kantons Graubünden (Abschnitt Strassenfinanzierung),,subnational,Switzerland,CH,Graubünden,,1998-09-27,Mandatory referendum,12564,36986,2733,479,125191,-2,Yes,,road transport,transport and infrastructure,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82d92a21351232e382b,,,Projet de loi constitutionnelle modifiant la constitution de la République et canton de Genève (PL 7824 ? Organisation des Services industriels),subnational,Switzerland,CH,Geneva,,1998-09-27,Mandatory referendum,12032,75984,8865,193,207714,-1,Yes,,transport and infrastructure,energy,environment,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf82d92a21351232e3829,,,Projet de loi constitutionnelle modifiant la constitution de la République et canton de Genève (PL 7798-A - Composition du bureau du Grand Conseil),subnational,Switzerland,CH,Geneva,,1998-09-27,Mandatory referendum,11790,75554,9247,230,207714,-2,Yes,,institutions,parliament,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf82d92a21351232e3827,,,Loi du 19.31998 modifiant la loi sur la Banque cantonale de Genève (D 2 05-7766 ? Composition du conseil d?administration),subnational,Switzerland,CH,Geneva,,1998-09-27,Optional referendum,53823,36503,7439,224,207714,-1,No,,"banks, stock exchange, insurance",economy,finance,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82d92a21351232e3825,,,Initiative populaire cantonale Retour à la gratuité du parascolaire (IN 107),subnational,Switzerland,CH,Geneva,,1998-09-27,Citizens' initiative,44997,53972,1856,117,207714,-2,Yes,,schools,education policy,children and young people,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Exists,No,Parliament,,
5bbbf82d92a21351232e3823,,Änderung des Spitalgesetzes (Universitäts-Kinderspital beider Basel) vom 11. Juni 1998,,subnational,Switzerland,CH,Basel Landschaft,,1998-09-27,Mandatory referendum,12085,70175,3604,356,174692,-1,Yes,,universities,health,medicines,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82d92a21351232e3821,,Änderung vom 11. Juni 1998 der Kantonsverfassung (§124 Wald),,subnational,Switzerland,CH,Basel Landschaft,,1998-09-27,Mandatory referendum,15026,65197,5013,360,174692,-1,Yes,,environment,forestry,soil protection,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf82d92a21351232e381f,,Kantonales Waldgesetz (kWaG) vom 11. Juni 1998,,subnational,Switzerland,CH,Basel Landschaft,,1998-09-27,Mandatory referendum,15249,65736,4265,353,174692,-1,Yes,,environment,forestry,soil protection,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82992a21351232e381d,,Energiegesetz des Kantons Aargau (Änderung vom 23.6.1998),,subnational,Switzerland,CH,Aargau,,1998-09-27,Mandatory referendum,47369,97997,15013,122,345048,-2,Yes,,energy,energy policy,environment,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82492a21351232e381b,,Verfassung des Kantons Aargau. Änderung vom 23.6.1998 (Verfassungsgrundlage für die Energiepolitik),,subnational,Switzerland,CH,Aargau,,1998-09-27,Mandatory referendum,45089,98240,16880,132,345048,-2,Yes,,energy,energy policy,environment,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf82092a21351232e3819,,Gesetz über Katastrophenhilfe und zivile Verteidigung (Änderung vom 9.6.1998),,subnational,Switzerland,CH,Aargau,,1998-09-27,Mandatory referendum,34683,115353,11426,100,345048,-2,Yes,,environment and living space,civil protection,security policy,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82092a21351232e3809,,Wasserwirtschaftsgesetz vom 18.5.1998,,subnational,Switzerland,CH,Schaffhausen,,1998-08-23,Mandatory referendum,3643,17812,4099,13,47705,-2,Yes,,environment and living space,environment,water pollution control,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82092a21351232e3807,,Änderung des Schulgesetzes vom 18.5.1998,,subnational,Switzerland,CH,Schaffhausen,,1998-08-23,Mandatory referendum,6370,15167,4031,20,47705,-2,Yes,,schools,education policy,children and young people,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82092a21351232e3805,,Gesetz über die Aufhebung des Gesetzes für die Erhaltung von Wohnraum im Kanton Schaffhausen,,subnational,Switzerland,CH,Schaffhausen,,1998-08-23,Mandatory referendum,9600,12926,3120,21,47705,-2,Yes,,"building of residential housing, property ownership",housing,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82092a21351232e3803,,Gesetz über die Organisation des Einzelrichterwesens vom 30.3.1998,,subnational,Switzerland,CH,Schaffhausen,,1998-08-23,Mandatory referendum,7748,13698,4060,10,47705,-2,Yes,,courts,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82092a21351232e3801,,Verfassungsgesetz über die Änderung der Verfassung des Kantons Schaffhausen vom 24. März 1876 (Organisation des Einzelrichterwesens) vom 30.3.1998,,subnational,Switzerland,CH,Schaffhausen,,1998-08-23,Mandatory referendum,7558,13978,3964,17,47705,-2,Yes,,courts,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf82092a21351232e37fb,,,Loi modifiant la loi générale sur les contributions publiques (impôt sur les bénéfices et gains immobiliers) du 18.12.1997,subnational,Switzerland,CH,Geneva,,1998-07-06,Optional referendum,67613,34666,3488,63,207105,-2,No,,taxation,tax policy,"building of residential housing, property ownership",Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82092a21351232e37f9,,,Loi relative au concordat instituant le réseau hospitalo-universitaire de la Suisse occidentale du 3.10.1997,subnational,Switzerland,CH,Geneva,,1998-07-06,Optional referendum,58560,43022,4140,114,207105,-2,No,,universities,health,medicines,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf82092a21351232e37f7,,,Projet de loi constitutionnelle modifiant la constitution de la République et canton de Genève (Surveillance des tribunaux) du 25.9.1997,subnational,Switzerland,CH,Geneva,,1998-07-06,Mandatory referendum,11574,80936,11833,219,207105,-2,Yes,,institutions,courts,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf81f92a21351232e37f3,Credit: road construction Hundwil,Kredit Strassenbau Hundwil,,subnational,Switzerland,CH,Appenzell Ausserrhoden,,1998-06-07,Mandatory referendum,5482,9429,-1,-1,-1,-1,Yes,,road construction,public expenditure,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Ordinance,,,,,Does not exist,,,Financial act,
5bbbf81e92a21351232e37f1,Credit: road construction Wolfhalden,Kredit Strassenbau Wolfhalden,,subnational,Switzerland,CH,Appenzell Ausserrhoden,,1998-06-07,Mandatory referendum,5064,9729,-1,-1,-1,-1,Yes,,road construction,public expenditure,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Ordinance,,,,,Does not exist,,,Financial act,
5bbbf81d92a21351232e37ef,,Landwirtschaftsgesetz,,subnational,Switzerland,CH,Appenzell Ausserrhoden,,1998-06-07,Mandatory referendum,3721,10513,-1,-1,-1,-1,Yes,,agricultural policy,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf81c92a21351232e37ed,,Gemeindegesetz,Communal Law,subnational,Switzerland,CH,Appenzell Ausserrhoden,,1998-06-07,Mandatory referendum,3207,11306,-1,-1,-1,-1,Yes,,state organisation,federalism,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf81c92a21351232e37eb,,Volksinitiative zur einer Änderung der Kantonsverfassung betreffend die Schaffung eines kantonalen Wahlkreisverbandes für die Landratswahlen,,subnational,Switzerland,CH,Nidwalden,,1998-06-07,Citizens' initiative,6217,2202,650,120,26144,-2,No,SP Nidwalden,parliament,electoral system,territorial questions,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,,Whole text only,Exists,No,Parliament,,Jus cogens
5bbbf81b92a21351232e37e9,,Verfassungsrevision betreffend Quorumszahlen in Gemeindeangelegenheiten,,subnational,Switzerland,CH,Nidwalden,,1998-06-07,Mandatory referendum,1808,6434,762,122,26144,-2,Yes,,legislative procedure,institutions,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf81b92a21351232e37e7,,Verfassungsrevision betreffend die Abschaffung der Amtsdauer der Beamtinnen und Beamten,,subnational,Switzerland,CH,Nidwalden,,1998-06-07,Mandatory referendum,1043,7484,627,120,26144,-2,Yes,,"government, administration",employment conditions,employment,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf81a92a21351232e37e5,,Verfassungsrevision betreffend die Aufnahme von öffentlichen Anleihen,,subnational,Switzerland,CH,Nidwalden,,1998-06-07,Mandatory referendum,1779,6387,862,121,26144,-2,Yes,,public finance,public expenditure,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf81992a21351232e37e3,,Verfassungsrevision betreffend die Amtsdauer der Mitglieder des Landratsbüros,,subnational,Switzerland,CH,Nidwalden,,1998-06-07,Mandatory referendum,1071,7290,687,122,26144,-2,Yes,,"government, administration",employment,employment conditions,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf81992a21351232e37e1,,Verfassungsrevision betreffend die Gesetzgebungskompetenzen,,subnational,Switzerland,CH,Nidwalden,,1998-06-07,Mandatory referendum,1369,6831,846,121,26144,-2,Yes,,legislative procedure,"government, administration",institutions,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf81992a21351232e37df,"Citizen's initiative ""Switzerland without police snooping""",Volksinitiative 'S.o.S. - Schweiz ohne Schnüffelpolizei',Initiative populaire 'S.o.S. - pour une Suisse sans police fouineuse',national,Switzerland,CH,,,1998-06-07,Citizens' initiative,1383055,451089,56644,6836,4629396,66462,No,,state security,fundamental rights,police,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Exists,No,Parliament,,Jus cogens
5bbbf81992a21351232e37dd,"Citizen's initiative ""To protect life and the environment from genetic manipulation (gene protection initiative)""",Volksinitiative 'zum Schutz von Leben und Umwelt vor Genmanipulation (Gen-Schutz-Initiative)',Initiative populaire 'pour la protection de la vie et de l'environnement contre les manipulations génétiques (Initiative pour la protection génétique)',national,Switzerland,CH,,,1998-06-07,Citizens' initiative,1252302,624964,29169,6599,4629396,66462,No,,genetic engineering,environmental policy,medical research and technology,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Exists,No,Parliament,,Jus cogens
5bbbf81992a21351232e37db,Federal decree on budget balancing measures,Bundesbeschluss über Massnahmen zum Haushaltausgleich,Arrêté fédéral instituant des mesures visant à équilibrer le budget,national,Switzerland,CH,,,1998-06-07,Mandatory referendum,530486,1280329,76513,7105,4629396,66462,Yes,,public expenditure,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf81992a21351232e37d9,,Beschluss des Grossen Rates über die Gewährung eines Investitionsbeitrages an die Mittelthurgaubahn,,subnational,Switzerland,CH,Thurgau,,1998-06-07,Mandatory referendum,16148,38050,1260,616,138251,-2,Yes,,transport policy,road transport,transport and infrastructure,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Introduce, Revise",Ballot,Ordinance,Total,,Simple majority,Whole text only,Does not exist,,,Financial act (expenses),
5bbbf81992a21351232e37d7,,Einführungsgesetz zum schweizerischen Zivilgesetzbuch,,subnational,Switzerland,CH,Schwyz,,1998-06-07,Mandatory referendum,7100,18117,3909,60,81996,-2,Yes,,private law,legal system,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf81992a21351232e37d5,,Gesetz zur Neuordnung des Verhältnisses zwischen Kirche und Staat,,subnational,Switzerland,CH,Schwyz,,1998-06-07,Mandatory referendum,7361,18873,2943,47,81996,-2,Yes,,"religion, churches","culture, religion and media",,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf81992a21351232e37d3,,Beschluss betreffend die Bewilligung eines Kredites für einen Kantonsbeitrag an den Neubau der Obertorbrücke in Schaffhausen,,subnational,Switzerland,CH,Schaffhausen,,1998-06-07,Mandatory referendum,7137,21488,1679,21,47690,-2,Yes,,transport and infrastructure,transport policy,transit traffic,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Introduce, Revise",Ballot,Ordinance,Total,,Simple majority,Whole text only,Does not exist,,,Financial act (expenses),
5bbbf81692a21351232e37d1,,Schulgesetz. Änderung vom 17.3.1998,,subnational,Switzerland,CH,Aargau,,1998-06-07,Mandatory referendum,28682,91540,4527,263,344147,-2,Yes,,schools,education policy,children and young people,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf81392a21351232e37cf,,Einführungsgesetz zum Bundesgesetz über Rahmenmietverträge und deren Allgemeinverbindlicherklärung,,subnational,Switzerland,CH,Zurich,,1998-06-07,Mandatory referendum,46001,232876,30980,2301,765012,-1,Yes,,private law,housing,"building of residential housing, property ownership",Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf81192a21351232e37cd,,Kantonales Waldgesetz,,subnational,Switzerland,CH,Zurich,,1998-06-07,Mandatory referendum,36378,263918,15128,2354,765012,-1,Yes,,environment,forestry,soil protection,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf81192a21351232e37cb,,,"Initiative législative ""pour l'harmonisation des ouvertures des magasins et un développement commercial décentralisé""",subnational,Switzerland,CH,Valais,,1998-06-07,Citizens' initiative,57991,20709,-1,-1,179428,-2,No,,economy,economic policy,,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Exists,No,Parliament,,
5bbbf81192a21351232e37c9,,,Loi du 13 février 1998 sur le statut du personnel enseignant,subnational,Switzerland,CH,Valais,,1998-06-07,Mandatory referendum,49775,27474,-2,-2,179428,-2,No,,schools,education policy,,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf81192a21351232e37c7,,,Loi du 13 février 1998 sur l'enseignement,subnational,Switzerland,CH,Valais,,1998-06-07,Mandatory referendum,58347,20993,-1,-1,179428,-2,No,,education policy,schools,children and young people,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf81192a21351232e37c5,,,Principe de la révision totale de la Constitution,subnational,Switzerland,CH,Vaud,,1998-06-07,Mandatory referendum,22622,92125,6101,452,357065,-2,Yes,,constitution,procedure for constitutional reform,citizens' rights,Automatic,Binding,Official,Normal,Constitution,Equal,,,Principle,Parliament,No,"Abrogate, Introduce, Revise",Ballot,,,,Simple majority,,Does not exist,,,Total revision of the constitution,
5bbbf80d92a21351232e37c3,,"Änderung des Volksschulgesetzes und des Gesetzes über die Besoldung der Lehrkräfte an der Volksschule (Lehrerbesoldungsgesetz) als Folge der vom Kantonsrat angenommenen Volksinitiative für zwei Jahre Kindergarten ""zwöi Johr bruchts""",,subnational,Switzerland,CH,Solothurn,,1998-06-07,Mandatory referendum,34909,36941,1334,127,163856,-1,Yes,,schools,education policy,public expenditure,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf80992a21351232e37c1,,"Gesetz über die Aufgabenreform ""soziale Sicherheit"" Kanton und Gemeinden",,subnational,Switzerland,CH,Solothurn,,1998-06-07,Mandatory referendum,22510,45720,4536,138,163856,-1,Yes,,social security,social policy,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf80792a21351232e37bf,,Gesetz über den Finanzhaushalt des Kantons Graubünden,,subnational,Switzerland,CH,Graubünden,,1998-06-07,Mandatory referendum,5784,29911,2362,319,124967,-2,Yes,,public finance,budget cuts and remediation measures,public expenditure,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf80592a21351232e37bd,,Teilrevision der Kantonsverfassung (Finanzordnung),,subnational,Switzerland,CH,Graubünden,,1998-06-07,Mandatory referendum,5933,29249,2653,336,124967,-2,Yes,,constitution,"government, administration",public finance,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf80392a21351232e37bb,,Teilrevision des Beitrittsbeschlusses des Kantons Graubünden zur Interkantonalen Vereinbarung über das öffentliche Beschaffungswesen vom 25. November 1994 (IVöB),,subnational,Switzerland,CH,Graubünden,,1998-06-07,Mandatory referendum,7357,27030,3054,337,124967,-2,Yes,,intergovernmental relations,federalism,economic policy,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,Introduce,Ballot,International treaty,,,Simple majority,Whole text only,Does not exist,,,Treaties,
5bbbf80292a21351232e37b9,,Submissionsgesetz(SubG),,subnational,Switzerland,CH,Graubünden,,1998-06-07,Mandatory referendum,8301,26592,2807,329,124967,-2,Yes,,"government, administration",pricing policy,economic policy,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf80092a21351232e37b7,,Gastwirtschaftsgesetz für den Kanton Graubünden (GWG),,subnational,Switzerland,CH,Graubünden,,1998-06-07,Mandatory referendum,8477,29742,1282,322,124967,-2,Yes,,economy,addictive substances,hospitality,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf80092a21351232e37b5,,Änderung vom 2. April 1998 der Strafprozessordnung (Einführung des Besonderen Untersuchungsrichteramts für bestimmte Wirtschaftsdelikte und für Delikte im Zusammenhang mit der organisierten Kriminalität (BUR)),,subnational,Switzerland,CH,Basel Landschaft,,1998-06-07,Mandatory referendum,10729,54845,6234,275,174603,-1,Yes,,criminal law,legal system,courts,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf80092a21351232e37b3,,Änderung vom 2. April 1998 des Gerichtsverfassungsgesetzes (Einführung des Besonderen Untersuchungsrichteramts für bestimmte Wirtschaftsdelikte und für Delikte im Zusammenhang mit der organisierten Kriminalität (BUR)),,subnational,Switzerland,CH,Basel Landschaft,,1998-06-07,Mandatory referendum,10955,54804,6250,270,174603,-1,Yes,,courts,criminal law,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf80092a21351232e37b1,,Änderung vom 2. April 1998 der Kantonsverfassung (Einführung des Besonderen Untersuchungsrichteramts für bestimmte Wirtschaftsdelikte und für Delikte im Zusammenhang mit der organisierten Kriminalität (BUR)),,subnational,Switzerland,CH,Basel Landschaft,,1998-06-07,Mandatory referendum,11126,54778,5973,288,174603,-1,Yes,,courts,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf80092a21351232e37af,,Änderung vom 12. März 1998 der Kantonsverfassung (Änderung des obligatorischen Gesetzes- und Staatsvertragsreferendums),,subnational,Switzerland,CH,Basel Landschaft,,1998-06-07,Mandatory referendum,14457,51147,6698,284,174603,-1,Yes,,referendum,intergovernmental relations,political system,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbf80092a21351232e37ad,,Änderung vom 5. Februar 1998 des Gesetzes über die Organisation und Geschäftsführung des Landrats (Landratsgesetz; Ausstandspflicht der Landrätinnen und Landräte),,subnational,Switzerland,CH,Basel Landschaft,,1998-06-07,Mandatory referendum,16644,49439,6349,277,174603,-1,Yes,,institutions,courts,legal system,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbf80092a21351232e37ab,,"Volksinitiative ""Für mehr Sicherheit vor Gewalt und Kriminalität""",,subnational,Switzerland,CH,Basel Landschaft,,1998-06-07,Citizens' initiative,39452,30828,2981,299,174603,-1,No,,public security,civil protection,,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (allg. anregung),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Undefined,,,,,Exists,No,,,
5bbbf80092a21351232e37a9,,"Gesetzesinitiative für ein ""Vermummungsverbot bei bewilligungspflichtigen Demonstrationen""",,subnational,Switzerland,CH,Bern,,1998-06-07,Citizens' initiative,118457,130401,3703,171,675380,-1,Yes,Initiativkomitee für ein Vermummungsverbot bei bewilligungspflichtigen Demonstrationen,security policy,public security,police,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (allg. anregung),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,,,Simple majority,Whole text only,Exists,No,Parliament,,
